Channel Title,Channel Username,ID,Message,Date,Media Path
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2509,"#OBGYN_Ultrasound_Training@Adiss_Ababa!!!
#ህዳር_29/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Training -Ghandi Memorial Hospital 

Call & Register now
   ☎️0942404444
   ☎️0965412222 Dr.Shalom
   ☎️0941404444 Office 
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
   ☎️0942404444
   ☎️0949166698


#N.B_ #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",2024-12-04 08:47:44+00:00,photos/@EAHCI_2509.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2507,"#የግርዛት_ስልጠና_Hawassa
#Circumcision_Skill_Training_@HAWASSA(Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥   ከህዳር 29 ጀምሮ ይሰጣል። (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwif
  📞0941404444  Office
  📞0965412222  Dr shalom
  📞Ekram 0965410000
  📞 Meka   0949166698
  📞Selam  0968670067
  📞 Tinbit    0942404444
  📞Office     0462124400  

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",2024-12-04 08:45:41+00:00,photos/@EAHCI_2507.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2506," #💥CPD #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= Infection prevention 
🔶15CEU
👉 ህዳር 26/2017 ይጀምራል::
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0941404444 
📱0965412222
📱0949166698
📱0942404444
📱0965410000
📱0968670067
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-12-02 08:21:54+00:00,photos/@EAHCI_2506.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2505,,2024-12-01 16:13:30+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2503,"Congratulations to Dental Extraction and Care Trainees of Hawassa on successfully completing your training👏👏👏

Ethio-American Medical Trainings(CPD) & Health Consultancy Center!

t.me/eahci]",2024-11-29 07:44:13+00:00,photos/@EAHCI_2503.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2502,,2024-11-29 07:44:13+00:00,photos/@EAHCI_2502.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2501,,2024-11-29 07:44:13+00:00,photos/@EAHCI_2501.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2500,,2024-11-28 13:24:29+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2499,,2024-11-28 09:34:47+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2498,"💥Adult_ECHO_Training #Hawassa_By_Cardiologist_for_Internists! We_have_Only_few_trainee_Position
👉Lecture will start on December 9
#Hands_on training !
#Register_Soon_And_Get_Certified !!
📞0965412222 Dr.Shalom

#Hosted_By: Ethio-American Medical Training Center
t.me/eahci",2024-11-28 09:32:49+00:00,photos/@EAHCI_2498.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2496," #💥CPD #የሞያ_ፈቃድ_ለማሳደስ_CPD_ይመዝገቡ
#Title= Emergency Medicine 
🔶15CEU
👉 ህዳር 20/2017 ይጀምራል::
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0941404444 
📱0965412222
📱0949166698
📱0942404444
📱0965410000
📱0968670067
📳0462124400
 Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-11-28 05:53:04+00:00,photos/@EAHCI_2496.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2495,"#የግርዛት_ስልጠና_Hawassa
#Circumcision_Skill_Training_@HAWASSA(Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥   ከህዳር 29 ጀምሮ ይሰጣል። (15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwif
  📞0941404444  Office
  📞0965412222  Dr shalom
  📞Ekram 0965410000
  📞 Meka   0949166698
  📞Selam  0968670067
  📞 Tinbit    0942404444
  📞Office     0462124400  

👉ማስታወሻ :-GP,HO,Nurse,Midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",2024-11-26 10:21:40+00:00,photos/@EAHCI_2495.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2494,,2024-11-26 04:40:37+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2493,"#OBGYN_Ultrasound_Training@Adiss_Ababa!!!
#ህዳር_22/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
💥Place of Training -Ghandi Memorial Hospital 

Call & Register now
   ☎️0942404444
   ☎️0965412222 Dr.Shalom
   ☎️0941404444 Office 
   ☎️0968670067  Selam
   ☎️0965410000  Ekram(A.A)
   ☎️0942404444
   ☎️0949166698


#N.B_ #OB_Ultrasound_Is_Our_Accredited_Course 
🏃For more info .follow us on telegram :-
t.me/eahci",2024-11-26 04:40:10+00:00,photos/@EAHCI_2493.jpg
